"congno","sticpsr","cd","stalpha","occup","score1","score2","year","stgj","po","dv","dvp","redist","i2","demqa","i1","demqal","nstate","dpvote","normvote","dvfix","dvpfix"
90,14,12,"PENNSYL","0",0.226,-0.188,68,38,0,0.318,0.331,0,-1,-1,-1,-1,"Pennsylv","0.36215",0.362088528057367,0.418,0.431
90,14,13,"PENNSYL","0",-0.04,-0.334,68,38,0,0.372,0.275,0,0,-1,-1,-1,"Pennsylv","0.42741",0.427348528057367,0.372,0.375
90,14,14,"PENNSYL","0",-0.414,-0.143,68,38,0,0.707,0.683,0,1,1,1,1,"Pennsylv","0.72119",0.721128528057367,0.607,0.583
90,14,15,"PENNSYL","0",-0.297,0.011,68,38,1,0.602,0.523,0,1,0,1,0,"Pennsylv","0.51627",0.516208528057367,0.502,0.423
90,14,16,"PENNSYL","0",0.276,-0.205,68,38,0,0.285,0.308,0,-1,-1,0,-1,"Pennsylv","0.30094",0.300878528057367,0.385,0.308
90,14,17,"PENNSYL","0",0.254,-0.313,68,38,0,0.324,0.338,0,-1,-1,-1,-1,"Pennsylv","0.37361",0.373548528057367,0.424,0.438
90,14,18,"PENNSYL","0",0.01,-0.284,68,38,0,0.36,0.329,0,-1,-1,-1,-1,"Pennsylv","0.47237",0.472308528057367,0.46,0.429
90,14,19,"PENNSYL","0",0.404,-0.144,68,38,0,0.414,0.483,0,-1,-1,1,0,"Pennsylv","0.36373",0.363668528057367,0.514,0.383
90,14,20,"PENNSYL","0",-0.478,-0.002,68,38,0,0.713,0.659,0,0,0,1,0,"Pennsylv","0.70231",0.702248528057367,0.713,0.559
90,14,21,"PENNSYL","0",-0.272,0.043,68,38,0,0.628,0.642,0,1,1,1,1,"Pennsylv","0.60894",0.608878528057367,0.528,0.542
90,14,22,"PENNSYL","0",0.154,-0.11,68,38,0,0.42,0.325,0,-1,-1,-1,-1,"Pennsylv","0.49656",0.496498528057367,0.52,0.425
90,14,23,"PENNSYL","0",0.224,-0.126,68,38,0,0.382,0.372,0,-1,-1,-1,-1,"Pennsylv","0.42856",0.428498528057367,0.482,0.472
90,14,24,"PENNSYL","0",-0.197,-0.009,68,38,0,0.616,0.553,0,1,1,1,0,"Pennsylv","0.51349",0.513428528057367,0.516,0.453
90,14,25,"PENNSYL","0",-0.225,0.053,68,38,0,0.638,0.645,0,1,1,1,1,"Pennsylv","0.5571",0.557038528057367,0.538,0.545
90,14,26,"PENNSYL","0",-0.322,0.027,68,38,0,0.654,0.641,0,1,1,1,1,"Pennsylv","0.63636",0.636298528057367,0.554,0.541
90,14,27,"PENNSYL","0",-0.027,-0.28,68,38,0,0.324,0.323,0,-1,-1,-1,-1,"Pennsylv","0.50557",0.505508528057367,0.424,0.423
90,5,1,"RHODE","I",0,-0.346,-0.116,68,39,0,0.61,0.568,0,1,1,1,"0","Rhode_Is",0.68358,0.671955,0.51
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,48,1,"SOUTH","C",0,0.099,0.478,68,40,0,NA,NA,0,1,1,1,"1","South_Ca",0.49628,0.507905,NA
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,48,2,"SOUTH","C",0,0.38,0.262,68,40,0,0.424,0.357,0,-1,-1,-1,"-1","South_Ca",0.43053,0.442155,0.524
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,48,3,"SOUTH","C",0,0.159,0.364,68,40,0,0.676,0.578,0,1,1,1,"0","South_Ca",0.38945,0.401075,0.576
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,48,4,"SOUTH","C",0,0.347,0.392,68,40,0,0.612,NA,0,0,1,1,"1","South_Ca",0.33404,0.345665,0.612
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,48,5,"SOUTH","C",0,0.115,0.421,68,40,0,0.773,NA,0,1,1,1,"1","South_Ca",0.46783,0.479455,0.673
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,48,6,"SOUTH","C",0,0.217,0.54,68,40,0,0.594,0.617,0,1,1,1,"0","South_Ca",0.51671,0.528335,0.494
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,37,1,"SOUTH","D",0,0.15,-0.073,68,41,1,0.42,0.333,0,-1,0,-1,"-1","South_Da",0.45151,0.463135,0.52
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,37,2,"SOUTH","D",0,0.341,-0.03,68,41,0,0.407,0.395,0,-1,-1,-1,"-1","South_Da",0.42766,0.439285,0.507
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,54,1,"TENNESS","0",0.338,0.073,68,42,0,0.148,NA,1,-1,-1,-1,-1,"Tennesse","0.24624",0.256505753829129,0.248,NA
90,54,2,"TENNESS","0",0.307,0.006,68,42,0,0.152,0.211,1,-1,-1,-1,-1,"Tennesse","0.31612",0.326385753829129,0.252,0.311
90,54,3,"TENNESS","0",0.309,-0.058,68,42,1,0.43,0.358,1,-1,0,-1,-1,"Tennesse","0.4064",0.416665753829129,0.53,0.458
90,54,4,"TENNESS","0",-0.126,0.29,68,42,0,0.759,NA,1,1,1,1,1,"Tennesse","0.43105",0.441315753829129,0.659,NA
90,54,5,"TENNESS","0",-0.231,0.076,68,42,0,0.536,0.63,0,1,1,1,1,"Tennesse","0.50207",0.512335753829129,0.436,0.53
90,54,6,"TENNESS","0",-0.245,0.157,68,42,0,0.594,NA,1,1,1,1,1,"Tennesse","0.54198",0.552245753829129,0.494,NA
90,54,7,"TENNESS","0",-0.014,0.322,68,42,1,0.661,0.511,1,1,0,0,0,"Tennesse","0.50667",0.516935753829129,0.561,0.511
90,54,8,"TENNESS","0",0.005,0.447,68,42,0,NA,0.752,1,1,1,1,1,"Tennesse","0.54587",0.556135753829129,NA,0.652
90,54,9,"TENNESS","0",0.342,0.006,68,42,0,0.383,0.478,1,-1,-1,1,1,"Tennesse","0.46798",0.478245753829129,0.483,0.378
90,49,1,"TEXAS","0",-0.192,0.246,68,43,0,NA,NA,1,1,1,1,1,"Texas","0.57732",0.578618111282957,NA,NA
90,49,2,"TEXAS","0",0.325,0.399,68,43,0,NA,NA,0,1,1,1,1,"Texas","0.56159",0.562888111282957,NA,NA
90,49,3,"TEXAS","1",0.248,0.404,68,43,0,0.406,0.534,1,-1,-1,1,1,"Texas","0.39401",0.395308111282957,0.506,0.434
90,49,4,"TEXAS","0",0.071,0.411,68,43,0,NA,NA,1,1,1,1,1,"Texas","0.49419",0.495488111282957,NA,NA
90,49,5,"TEXAS","0",0.035,0.338,68,43,0,0.614,0.61,1,1,1,1,1,"Texas","0.45911",0.460408111282957,0.514,0.51
90,49,6,"TEXAS","0",0.111,0.378,68,43,0,NA,NA,1,1,1,1,1,"Texas","0.50114",0.502438111282957,NA,NA
90,49,7,"TEXAS","0",0.216,-0.079,68,43,0,NA,0.426,1,-1,-1,0,1,"Texas","0.361",0.362298111282957,NA,0.426
90,49,8,"TEXAS","0",-0.519,-0.079,68,43,0,0.705,NA,0,1,1,0,1,"Texas","0.71708",0.718378111282957,0.605,NA
90,49,9,"TEXAS","0",-0.193,0.23,68,43,0,0.606,NA,1,1,1,1,1,"Texas","0.56956",0.570858111282957,0.506,NA
90,49,10,"TEXAS","0",-0.054,0.197,68,43,0,0.621,0.751,1,1,1,1,1,"Texas","0.55382",0.555118111282957,0.521,0.651
90,49,11,"TEXAS","0",0.135,0.365,68,43,0,NA,NA,0,1,1,1,1,"Texas","0.62477",0.626068111282957,NA,NA
90,49,12,"TEXAS","0",-0.155,0.202,68,43,0,NA,NA,1,1,1,1,1,"Texas","0.53618",0.537478111282957,NA,NA
90,49,13,"TEXAS","0",-0.025,0.346,68,43,1,0.558,0.571,1,1,0,1,1,"Texas","0.44982",0.451118111282957,0.458,0.471
90,49,14,"TEXAS","0",-0.134,0.3,68,43,0,NA,NA,1,1,1,1,1,"Texas","0.59673",0.598028111282957,NA,NA
90,49,15,"TEXAS","0",-0.015,0.225,68,43,0,NA,NA,0,1,1,1,1,"Texas","0.60744",0.608738111282957,NA,NA
90,49,16,"TEXAS","0",-0.044,0.212,68,43,0,0.735,NA,0,1,1,1,1,"Texas","0.51597",0.517268111282957,0.635,NA
90,49,17,"TEXAS","0",0.235,0.445,68,43,0,NA,NA,1,1,1,1,1,"Texas","0.53506",0.536358111282957,NA,NA
90,49,18,"TEXAS","0",0.443,0.105,68,43,0,0.348,0.405,1,-1,-1,0,1,"Texas","0.36414",0.365438111282957,0.448,0.405
90,49,19,"TEXAS","0",0.015,0.278,68,43,0,NA,NA,1,1,1,1,1,"Texas","0.3978",0.399098111282957,NA,NA
90,49,20,"TEXAS","0",-0.281,0.131,68,43,0,0.815,NA,1,1,1,1,1,"Texas","0.75214",0.753438111282957,0.715,NA
90,49,21,"TEXAS","0",0.239,0.359,68,43,1,0.608,NA,1,1,0,1,1,"Texas","0.38906",0.390358111282957,0.508,NA
90,49,22,"TEXAS","0",0.085,0.288,68,43,0,0.624,NA,0,1,1,1,1,"Texas","0.4808",0.482098111282957,0.524,NA
90,49,23,"TEXAS","0",-0.114,0.241,68,43,0,NA,NA,1,1,1,0,1,"Texas","0.62321",0.624508111282957,NA,NA
90,67,1,"UTAH","0",0.205,-0.051,68,44,0,0.319,0.335,0,-1,-1,-1,-1,"Utah","0.36523",0.376848425747882,0.419,0.435
90,67,2,"UTAH","1",0.225,-0.166,68,44,0,0.384,0.387,0,-1,-1,1,0,"Utah","0.42568",0.437298425747882,0.484,0.287
90,6,1,"VERMONT","0",0.013,-0.3,68,45,0,NA,0.344,0,-1,-1,-1,0,"Vermont","0.4521",0.457923939793231,NA,0.444
90,40,1,"VIRGINI","0",0.089,0.25,68,46,0,0.854,NA,0,1,1,1,1,"Virginia","0.46033",0.471329033878003,0.754,NA
90,40,2,"VIRGINI","0",0.029,0.252,68,46,0,0.458,NA,0,0,NA,1,1,"Virginia","0.58238",0.593379033878003,0.458,NA
90,40,3,"VIRGINI","0",0.361,0.299,68,46,1,0.603,NA,0,1,0,1,1,"Virginia","0.36348",0.374479033878003,0.503,NA
90,40,4,"VIRGINI","0",0.338,0.36,68,46,0,0.715,NA,0,1,1,1,1,"Virginia","0.51425",0.525249033878003,0.615,NA
90,40,5,"VIRGINI","0",0.388,0.375,68,46,0,0.672,0.562,0,0,1,1,1,"Virginia","0.42207",0.433069033878003,0.672,0.462
90,40,6,"VIRGINI","0",0.301,-0.04,68,46,0,0.073,0.192,0,-1,-1,-1,0,"Virginia","0.32569",0.336689033878003,0.173,0.292
90,40,7,"VIRGINI","0",0.255,0.137,68,46,1,0.557,0.593,0,1,0,1,1,"Virginia","0.30945",0.320449033878003,0.457,0.493
90,40,8,"VIRGINI","0",0.338,0.03,68,46,0,0.351,0.428,0,-1,-1,0,1,"Virginia","0.44047",0.451469033878003,0.451,0.428
90,40,9,"VIRGINI","0",0.208,-0.014,68,46,1,0.401,0.463,0,-1,0,1,0,"Virginia","0.44239",0.453389033878003,0.501,0.363
90,40,10,"VIRGINI","0",0.222,0.009,68,46,0,0.402,0.417,0,-1,-1,-1,-1,"Virginia","0.47004",0.481039033878003,0.502,0.517
90,73,1,"WASHING","0",0.161,-0.259,68,47,0,0.38,0.197,0,-1,-1,-1,-1,"Washingt","0.47337",0.476943786048282,0.48,0.297
90,73,2,"WASHING","0",-0.352,-0.032,68,47,0,0.562,0.628,0,1,1,1,1,"Washingt","0.51669",0.520263786048282,0.462,0.528
90,73,3,"WASHING","0",-0.329,0.039,68,47,0,0.568,0.657,0,1,1,1,1,"Washingt","0.55175",0.555323786048282,0.468,0.557
90,73,4,"WASHING","0",0.199,-0.143,68,47,0,0.332,0.328,0,-1,-1,-1,-1,"Washingt","0.42358",0.427153786048282,0.432,0.428
90,73,5,"WASHING","0",-0.238,-0.052,68,47,0,0.568,0.565,0,1,1,1,1,"Washingt","0.47407",0.477643786048282,0.468,0.465
90,73,6,"WASHING","0",-0.256,-0.07,68,47,0,0.564,0.604,0,1,1,1,1,"Washingt","0.5906",0.594173786048282,0.464,0.504
90,73,7,"WASHING","0",-0.388,-0.19,68,47,1,0.659,0.636,0,1,0,1,1,"Washingt","0.56124",0.564813786048282,0.559,0.536
90,56,1,"WEST","VI",0,0.178,-0.11,68,48,0,0.539,0.291,1,0,1,-1,"0","West_Vir",0.56616,0.563000903390326,0.539
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,56,2,"WEST","VI",0,-0.246,0.068,68,48,1,0.615,0.603,1,1,0,1,"1","West_Vir",0.48616,0.483000903390326,0.515
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,56,3,"WEST","VI",0,-0.152,0.141,68,48,1,0.605,0.616,1,1,0,1,"1","West_Vir",0.5354,0.532240903390326,0.505
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,56,4,"WEST","VI",0,-0.287,-0.162,68,48,0,0.642,0.597,1,1,1,1,"0","West_Vir",0.50847,0.505310903390326,0.542
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,56,5,"WEST","VI",0,-0.251,0.152,68,48,0,0.662,0.636,1,1,1,1,"1","West_Vir",0.66718,0.664020903390326,0.562
NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA
90,25,1,"WISCONS","0",0.38,-0.06,68,49,1,0.491,0.49,0,-1,0,1,0,"Wisconsi","0.4727",0.476846733489912,0.591,0.39
90,25,2,"WISCONS","0",-0.446,-0.208,68,49,0,0.599,0.58,0,1,1,1,0,"Wisconsi","0.51579",0.519936733489912,0.499,0.48
90,25,3,"WISCONS","0",0.267,-0.094,68,49,0,0.363,0.312,0,-1,-1,-1,0,"Wisconsi","0.40358",0.407726733489912,0.463,0.412
90,25,4,"WISCONS","0",-0.269,0.023,68,49,0,0.726,0.743,0,1,1,1,1,"Wisconsi","0.62076",0.624906733489912,0.626,0.643
90,25,5,"WISCONS","0",-0.477,-0.211,68,49,1,0.683,0.702,0,1,0,1,1,"Wisconsi","0.62307",0.627216733489912,0.583,0.602
90,25,6,"WISCONS","0",0.164,-0.328,68,49,1,0.349,0.476,0,-1,0,1,0,"Wisconsi","0.42909",0.433236733489912,0.449,0.376
90,25,7,"WISCONS","0",0.271,-0.181,68,49,1,0.359,0.349,0,-1,0,-1,0,"Wisconsi","0.45318",0.457326733489912,0.459,0.449
90,25,8,"WISCONS","0",0.274,-0.193,68,49,0,0.32,0.387,0,-1,-1,-1,-1,"Wisconsi","0.42085",0.424996733489912,0.42,0.487
90,25,9,"WISCONS","0",0.391,-0.139,68,49,0,0.369,0.359,0,-1,-1,-1,-1,"Wisconsi","0.41607",0.420216733489912,0.469,0.459
90,25,10,"WISCONS","0",0.096,-0.013,68,49,0,0.341,0.335,0,-1,-1,-1,0,"Wisconsi","0.50947",0.513616733489912,0.441,0.435
90,68,1,"WYOMING","0",0.263,-0.05,68,50,0,0.373,0.477,0,0,0,0,0,"Wyoming","0.38909",0.399435291243385,0.373,0.477
91,41,1,"ALABAMA","0",0.303,-0.012,70,1,1,0.302,0.402,0,-1,0,-1,0,"Alabama","0.68618",0.697805,0.402,0.502
91,41,2,"ALABAMA","0",0.396,0.08,70,1,0,0.294,0.382,0,-1,-1,-1,-1,"Alabama","0.64332",0.654945,0.394,0.482
91,41,3,"ALABAMA","0",0.314,0.403,70,1,0,NA,NA,0,1,1,1,1,"Alabama","0.70683",0.718455,NA,NA
91,41,4,"ALABAMA","0",0.186,0.312,70,1,1,0.855,0.884,0,1,0,1,1,"Alabama","0.60135",0.612975,0.755,0.784
91,41,5,"ALABAMA","0",0.152,0.269,70,1,0,NA,0.825,0,1,1,0,0,"Alabama","0.73082",0.742445,NA,0.825
91,41,6,"ALABAMA","0",0.289,-0.073,70,1,0,0.385,0.333,0,-1,-1,-1,0,"Alabama","0.54883",0.560455,0.485,0.433
91,41,7,"ALABAMA","0",0.122,0.291,70,1,0,NA,0.78,0,1,1,1,1,"Alabama","0.30285",0.314475,NA,0.68
91,41,8,"ALABAMA","0",-0.148,0.281,70,1,0,NA,NA,0,1,1,1,1,"Alabama","0.41753",0.429155,NA,NA
91,81,1,"ALASKA","0",0.121,-0.036,70,2,0,0.551,0.458,0,0,1,-1,0,"Alaska","0.48501",0.485748487503552,0.551,0.558
91,61,1,"ARIZONA","0",0.237,-0.073,70,3,0,0.315,0.284,1,-1,-1,-1,0,"Arizona","0.33159",0.343215,0.415,0.384
91,61,2,"ARIZONA","0",-0.352,-0.039,70,3,1,0.697,0.703,0,1,0,1,1,"Arizona","0.45728",0.468905,0.597,0.603
91,61,3,"ARIZONA","0",0.401,0.012,70,3,0,0.379,0.366,1,-1,-1,-1,-1,"Arizona","0.40952",0.421145,0.479,0.466
91,42,1,"ARKANSA","0",0.008,0.225,70,4,0,NA,0.689,0,1,1,0,NA,"Arkansas","0.55143",0.556029002682749,NA,0.689
91,42,2,"ARKANSA","0",-0.039,0.28,70,4,0,NA,NA,0,1,1,1,1,"Arkansas","0.49891",0.503509002682749,NA,NA
91,42,3,"ARKANSA","0",0.247,0.056,70,4,0,0.333,0.329,0,-1,-1,-1,0,"Arkansas","0.39796",0.402559002682749,0.433,0.429
91,42,4,"ARKANSA","0",-0.127,0.119,70,4,0,NA,NA,0,1,1,1,1,"Arkansas","0.60343",0.608029002682749,NA,NA
91,71,1,"CALIFOR","0",0.192,-0.052,70,5,0,0.366,0.22,0,-1,-1,-1,-1,"Californ","0.48223",0.519022798485769,0.466,0.32
91,71,2,"CALIFOR","0",-0.273,0.15,70,5,0,0.802,0.617,0,1,1,1,1,"Californ","0.47261",0.509402798485769,0.702,0.517
91,71,3,"CALIFOR","0",-0.422,-0.03,70,5,0,0.626,0.572,0,1,1,1,1,"Californ","0.55486",0.591652798485769,0.526,0.472
91,71,4,"CALIFOR","0",-0.38,-0.042,70,5,0,0.68,0.572,0,1,1,1,1,"Californ","0.51893",0.555722798485769,0.58,0.472
91,71,5,"CALIFOR","0",-0.675,-0.094,70,5,0,0.708,0.754,0,1,1,1,1,"Californ","0.71538",0.752172798485769,0.608,0.654
91,71,6,"CALIFOR","0",0.036,-0.269,70,5,0,0.466,0.266,0,-1,-1,-1,-1,"Californ","0.54263",0.579422798485769,0.566,0.366
91,71,7,"CALIFOR","0",-0.54,-0.258,70,5,0,0.581,0.68,0,0,1,1,1,"Californ","0.63588",0.672672798485769,0.581,0.58
91,71,8,"CALIFOR","0",-0.303,0.07,70,5,0,0.69,0.64,0,1,1,1,1,"Californ","0.56419",0.600982798485769,0.59,0.54
91,71,9,"CALIFOR","0",-0.661,-0.203,70,5,0,0.708,0.566,0,1,1,1,0,"Californ","0.5972",0.633992798485769,0.608,0.466
91,71,10,"CALIFOR","0",0.186,-0.135,70,5,0,0.372,0.315,0,-1,-1,-1,-1,"Californ","0.47312",0.509912798485769,0.472,0.415
91,71,11,"CALIFOR","0",-0.112,-0.394,70,5,0,0.213,0.198,0,-1,-1,-1,0,"Californ","0.51275",0.549542798485769,0.313,0.298
91,71,12,"CALIFOR","0",0.244,-0.123,70,5,0,0.348,NA,0,-1,-1,-1,-1,"Californ","0.45916",0.495952798485769,0.448,NA
91,71,13,"CALIFOR","0",0.2,-0.175,70,5,0,0.408,0.342,0,-1,-1,-1,-1,"Californ","0.4313",0.468092798485769,0.508,0.442
91,71,14,"CALIFOR","0",-0.427,-0.168,70,5,0,0.745,0.728,0,1,1,1,1,"Californ","0.5105",0.547292798485769,0.645,0.628
91,71,15,"CALIFOR","0",-0.324,0.116,70,5,0,0.639,0.538,0,1,1,1,1,"Californ","0.48899",0.525782798485769,0.539,0.438
91,71,16,"CALIFOR","0",-0.265,0.142,70,5,1,0.685,0.638,0,1,0,1,1,"Californ","0.52846",0.565252798485769,0.585,0.538
91,71,17,"CALIFOR","0",-0.332,-0.068,70,5,0,0.637,0.513,0,1,1,0,1,"Californ","0.53353",0.570322798485769,0.537,0.513
91,71,18,"CALIFOR","0",0.124,-0.084,70,5,1,0.36,0.339,0,-1,0,-1,0,"Californ","0.46305",0.499842798485769,0.46,0.439
91,71,19,"CALIFOR","0",-0.333,0.049,70,5,0,0.704,0.647,0,1,1,1,1,"Californ","0.48129",0.518082798485769,0.604,0.547
91,71,20,"CALIFOR","0",0.381,-0.061,70,5,0,0.301,0.295,0,-1,-1,-1,-1,"Californ","0.34743",0.384222798485769,0.401,0.395
91,71,21,"CALIFOR","0",-0.574,-0.126,70,5,1,0.945,0.916,0,1,0,1,1,"Californ","0.93359",0.97038279848577,0.845,0.816
91,71,22,"CALIFOR","0",-0.446,-0.049,70,5,0,0.601,0.579,0,1,1,1,0,"Californ","0.50059",0.537382798485769,0.501,0.479
91,71,23,"CALIFOR","0",0.426,-0.048,70,5,1,0.367,0.349,0,-1,0,-1,-1,"Californ","0.46324",0.500032798485769,0.467,0.449
91,71,24,"CALIFOR","1",0.387,-0.005,70,5,0,0.332,0.272,0,-1,-1,-1,-1,"Californ","0.32432",0.361112798485769,0.432,0.372
91,71,25,"CALIFOR","0",0.253,-0.217,70,5,0,0.357,0.313,0,-1,-1,-1,-1,"Californ","0.39524",0.432032798485769,0.457,0.413
91,71,26,"CALIFOR","0",-0.642,-0.201,70,5,0,0.734,0.675,0,1,1,1,1,"Californ","0.66675",0.703542798485769,0.634,0.575
91,71,27,"CALIFOR","1",0,0,70,5,0,0.314,0.431,0,-1,-1,-1,-1,"Californ","0.40545",0.442242798485769,0.414,0.531
91,71,28,"CALIFOR","0",0.127,-0.242,70,5,0,0.272,0.273,0,-1,-1,-1,-1,"Californ","0.4056",0.442392798485769,0.372,0.373
91,71,29,"CALIFOR","0",-0.431,-0.087,70,5,0,0.626,0.523,0,0,1,1,1,"Californ","0.55474",0.591532798485769,0.626,0.423
91,71,30,"CALIFOR","0",-0.564,-0.147,70,5,0,0.695,0.674,0,1,1,1,1,"Californ","0.6237",0.660492798485769,0.595,0.574
91,71,31,"CALIFOR","0",-0.294,0.031,70,5,0,0.732,0.601,0,1,1,1,1,"Californ","0.62136",0.658152798485769,0.632,0.501
91,71,32,"CALIFOR","0",0.233,-0.188,70,5,0,0.271,0.246,0,-1,-1,-1,-1,"Californ","0.40902",0.445812798485769,0.371,0.346
91,71,33,"CALIFOR","0",0.179,-0.096,70,5,0,0.278,0.326,0,-1,-1,-1,0,"Californ","0.42708",0.463872798485769,0.378,0.426
91,71,34,"CALIFOR","0",-0.305,-0.032,70,5,0,0.552,0.509,0,1,1,1,1,"Californ","0.40119",0.437982798485769,0.452,0.409
91,71,35,"CALIFOR","1",0.478,0.081,70,5,0,0.311,0.257,0,-1,-1,-1,-1,"Californ","0.28638",0.323172798485769,0.411,0.357
91,71,36,"CALIFOR","0",0.223,-0.14,70,5,0,0.253,0.284,0,-1,-1,-1,-1,"Californ","0.36037",0.397162798485769,0.353,0.384
91,71,37,"CALIFOR","0",-0.339,-0.087,70,5,0,0.745,0.647,0,1,1,1,0,"Californ","0.48994",0.526732798485769,0.645,0.547
91,71,38,"CALIFOR","0",-0.413,-0.144,70,5,0,0.495,0.638,0,0,-1,1,1,"Californ","0.45282",0.489612798485769,0.495,0.538
91,62,1,"COLORAD","0",-0.26,0.078,70,6,0,0.468,0.524,0,0,-1,1,0,"Colorado","0.53554",0.542174010945221,0.468,0.424
91,62,2,"COLORAD","0",0.128,-0.186,70,6,1,0.366,0.371,0,-1,0,-1,0,"Colorado","0.40381",0.410444010945221,0.466,0.471
91,62,3,"COLORAD","0",-0.25,-0.032,70,6,1,0.655,0.521,0,1,0,1,0,"Colorado","0.47657",0.483204010945221,0.555,0.421
91,62,4,"COLORAD","0",-0.133,0.184,70,6,0,0.551,0.547,0,1,1,1,0,"Colorado","0.38554",0.392174010945221,0.451,0.447
91,1,1,"CONNECT","0",-0.395,-0.12,70,7,0,0.503,0.626,0,0,0,1,0,"Connecti","0.59861",0.594830120910951,0.503,0.526
91,1,2,"CONNECT","1",-0.376,-0.156,70,7,0,0.467,0.544,0,-1,1,1,0,"Connecti","0.53223",0.528450120910951,0.567,0.444
91,1,3,"CONNECT","0",-0.251,-0.064,70,7,0,0.563,0.56,0,1,1,1,1,"Connecti","0.51462",0.510840120910951,0.463,0.46
91,1,4,"CONNECT","0",0.055,-0.315,70,7,0,0.43,0.478,0,0,-1,1,0,"Connecti","0.45797",0.454190120910951,0.43,0.378
91,1,5,"CONNECT","0",-0.189,-0.054,70,7,1,0.553,0.563,0,1,0,1,0,"Connecti","0.53114",0.527360120910951,0.453,0.463
91,1,6,"CONNECT","0",0.115,-0.221,70,7,0,0.511,0.377,0,0,1,-1,0,"Connecti","0.53724",0.533460120910951,0.511,0.477
91,11,1,"DELAWAR","0",0.22,-0.239,70,8,0,0.453,0.413,0,0,0,-1,0,"Delaware","0.47977",0.482701868704379,0.453,0.513
91,43,1,"FLORIDA","0",0.068,0.324,70,9,0,0.802,0.847,0,1,1,1,1,"Florida","0.48767",0.499295,0.702,0.747
91,43,2,"FLORIDA","0",0.062,0.284,70,9,0,NA,NA,0,1,1,1,1,"Florida","0.54075",0.552375,NA,NA
91,43,3,"FLORIDA","0",0.028,0.126,70,9,0,NA,0.789,0,1,1,1,1,"Florida","0.55129",0.562915,NA,0.689
91,43,4,"FLORIDA","0",0.232,0.261,70,9,1,0.578,0.528,0,1,0,0,1,"Florida","0.41083",0.422455,0.478,0.528
91,43,5,"FLORIDA","0",0.229,-0.098,70,9,0,0.242,0.383,0,-1,-1,0,1,"Florida","0.31831",0.329935,0.342,0.383
91,43,6,"FLORIDA","0",-0.144,-0.021,70,9,0,0.723,0.62,0,1,1,1,1,"Florida","0.47488",0.486505,0.623,0.52
91,43,7,"FLORIDA","0",0.241,0.245,70,9,0,0.534,0.55,0,1,1,1,1,"Florida","0.32596",0.337585,0.434,0.45
91,43,8,"FLORIDA","0",0.3,-0.008,70,9,0,0.328,NA,0,0,-1,-1,-1,"Florida","0.38506",0.396685,0.328,NA
91,43,9,"FLORIDA","0",0.034,0.121,70,9,0,0.706,0.562,0,1,1,1,0,"Florida","0.33049",0.342115,0.606,0.462
91,43,10,"FLORIDA","0",0.339,-0.02,70,9,1,0.459,0.451,0,-1,0,-1,0,"Florida","0.44481",0.456435,0.559,0.551
91,43,11,"FLORIDA","0",-0.311,0.103,70,9,0,NA,0.766,0,1,1,1,1,"Florida","0.67175",0.683375,NA,0.666
91,43,12,"FLORIDA","0",-0.277,0.05,70,9,1,0.717,0.57,0,1,0,1,1,"Florida","0.4634",0.475025,0.617,0.47
91,44,1,"GEORGIA","0",0.222,0.523,70,10,0,NA,0.682,0,1,1,1,0,"Georgia","0.52474",0.530981453455204,NA,0.582
91,44,2,"GEORGIA","0",0.249,0.494,70,10,0,0.918,NA,0,0,NA,1,1,"Georgia","0.54041",0.546651453455204,0.918,NA
91,44,3,"GEORGIA","0",0.19,0.301,70,10,0,NA,NA,0,1,1,1,1,"Georgia","0.48606",0.492301453455204,NA,NA
